employee_name,user_id,email,role,projects,business_unit,functional_unit,department,team,supervisor
Grace Uta Townsend,GUT1619,Grace.Uta.Townsend@dtaa.com,Salesman,,1 - Executive,5 - SalesAndMarketing,2 - Sales,4 - RegionalSales,Freya Mara Gould
Macy Urielle Patterson,MUP1819,Macy.Urielle.Patterson@dtaa.com,Salesman,,1 - Executive,5 - SalesAndMarketing,2 - Sales,5 - RegionalSales,Donna Erin Black
William Orlando Gomez,WOG0797,William.Orlando.Gomez@dtaa.com,ComputerScientist,Project 46,2 - Executive,2 - ResearchAndEngineering,4 - Engineering,5 - SystemsEngineering,Ila Marcia Roman
Daryl Carly Cohen,DCC1119,Daryl.Carly.Cohen@dtaa.com,ITAdmin,,2 - Executive,1 - Adminstration,6 - Security,3 - ElectronicSecurity,Darrel Naida Walton
Upton Gannon Bryant,UGB0031,Upton.Gannon.Bryant@dtaa.com,Nurse,,1 - Executive,1 - Adminstration,5 - Medical,,Herrod Demetrius Mcdonald
Damon Howard Pace,DHP1989,Damon.Howard.Pace@dtaa.com,Physicist,,1 - Executive,2 - ResearchAndEngineering,2 - Research,6 - Lab,Coby Baxter Nguyen
Samuel Forrest Guthrie,SFG1360,Samuel.Forrest.Guthrie@dtaa.com,ProductionLineWorker,,1 - Executive,3 - Manufacturing,3 - Assembly,5 - AssemblyDept,Kuame Dale Graves
Isabelle Karen Bentley,IKB0691,Isabelle.Karen.Bentley@dtaa.com,Physicist,,2 - Executive,2 - ResearchAndEngineering,2 - Research,1 - Lab,Hedda Charity Velasquez
Colleen Belle Collier,CBC1607,Colleen.Belle.Collier@dtaa.com,Salesman,,1 - Executive,5 - SalesAndMarketing,2 - Sales,4 - RegionalSales,Freya Mara Gould
Kamal William Melendez,KWM0365,Kamal.William.Melendez@dtaa.com,MechanicalEngineer,,2 - Executive,3 - Manufacturing,2 - ManufacturingEngineering,,Daniel Jakeem Wilkins
Deborah Hadassah Riley,DHR1157,Deborah.Hadassah.Riley@dtaa.com,SoftwareEngineer,Project 20,2 - Executive,2 - ResearchAndEngineering,3 - SoftwareManagement,5 - DesktopSoftware,Allegra Genevieve Buckner
Georgia Kevyn Glass,GKG1693,Georgia.Kevyn.Glass@dtaa.com,ProductionLineWorker,,2 - Executive,3 - Manufacturing,3 - Assembly,4 - AssemblyDept,Flynn Malachi Hurley
Hilda Veronica Moran,HVM1288,Hilda.Veronica.Moran@dtaa.com,Salesman,Project 19,2 - Executive,5 - SalesAndMarketing,2 - Sales,2 - RegionalSales,Chancellor Rudyard Marks
Arthur Kenneth Schultz,AKS0586,Arthur.Kenneth.Schultz@dtaa.com,TestEngineer,Project 41,1 - Executive,2 - ResearchAndEngineering,4 - Engineering,6 - TestAndEvalualtion,Kuame Nathaniel Maxwell
Yeo Hannah Oneal,YHO0982,Yeo.Hannah.Oneal@dtaa.com,WebDeveloper,Project 27,1 - Executive,2 - ResearchAndEngineering,3 - SoftwareManagement,7 - WebSoftware,Eliana Patience Bonner
Dylan Emmanuel Osborne,DEO1964,Dylan.Emmanuel.Osborne@dtaa.com,Technician,,2 - Executive,5 - SalesAndMarketing,3 - FieldService,5 - RegionalFieldService,Hamish Walker Solis
Christine TaShya Thomas,CTT0639,Christine.TaShya.Thomas@dtaa.com,Salesman,,1 - Executive,5 - SalesAndMarketing,2 - Sales,1 - RegionalSales,Chaney Daquan Lee
Chandler Berk Kidd,CBK0185,Chandler.Berk.Kidd@dtaa.com,AdministrativeAssistant,,1 - Executive,5 - SalesAndMarketing,1 - MarketAnalysis,,Alana Lillian Nielsen
Kitra McKenzie Hurley,KMH0529,Kitra.McKenzie.Hurley@dtaa.com,TechnicalWriter,Project 0,1 - Executive,2 - ResearchAndEngineering,4 - Engineering,1 - Publications,Brenda Paloma Allison
Driscoll Lewis Hurst,DLH0679,Driscoll.Lewis.Hurst@dtaa.com,SecurityGuard,,2 - Executive,1 - Adminstration,6 - Security,1 - BuildingSecurity,Vaughan Chaney Chang
Courtney Aurora Padilla,CAP0471,Courtney.Aurora.Padilla@dtaa.com,ITAdmin,,1 - Executive,1 - Adminstration,6 - Security,2 - ElectronicSecurity,Justine Paula Mccullough
Allistair Nero Munoz,ANM0830,Allistair.Nero.Munoz@dtaa.com,ProductionLineWorker,,2 - Executive,3 - Manufacturing,3 - Assembly,1 - AssemblyDept,Prescott Jasper Collins
Zoe Oprah Franks,ZOF1559,Zoe.Oprah.Franks@dtaa.com,Physicist,,1 - Executive,2 - ResearchAndEngineering,2 - Research,4 - Lab,Ulla Megan Henry
Jolie Imogene Pennington,JIP1220,Jolie.Imogene.Pennington@dtaa.com,TestEngineer,Project 16,2 - Executive,2 - ResearchAndEngineering,4 - Engineering,8 - TestAndEvalualtion,Hollee Quynn Garrison
Kenneth Jackson Nichols,KJN0240,Kenneth.Jackson.Nichols@dtaa.com,Director,,2 - Executive,1 - Adminstration,4 - Safety,,Lareina Kylie Madden
Ursa Beverly Griffith,UBG1493,Ursa.Beverly.Griffith@dtaa.com,Salesman,,2 - Executive,5 - SalesAndMarketing,2 - Sales,3 - RegionalSales,Raymond Edward Larson
Nora Alma Booth,NAB1673,Nora.Alma.Booth@dtaa.com,Mathematician,,2 - Executive,2 - ResearchAndEngineering,2 - Research,4 - Lab,Brock Talon Garner
Callum Nissim Moody,CNM1208,Callum.Nissim.Moody@dtaa.com,HardwareEngineer,,2 - Executive,2 - ResearchAndEngineering,4 - Engineering,7 - SystemsEngineering,Amos Albert Carney
Aaron Caleb Haney,ACH1831,Aaron.Caleb.Haney@dtaa.com,Salesman,,1 - Executive,5 - SalesAndMarketing,2 - Sales,5 - RegionalSales,Donna Erin Black
Carissa Kaye Parsons,CKP0630,Carissa.Kaye.Parsons@dtaa.com,ProductionLineWorker,,1 - Executive,3 - Manufacturing,3 - Assembly,2 - AssemblyDept,Bradley Tyrone Nieves
Rae Chiquita Henry,RCH1216,Rae.Chiquita.Henry@dtaa.com,SystemsEngineer,,2 - Executive,2 - ResearchAndEngineering,4 - Engineering,7 - SystemsEngineering,Amos Albert Carney
Avye Aimee Wells,AAW0952,Avye.Aimee.Wells@dtaa.com,SoftwareDeveloper,Project 9,1 - Executive,2 - ResearchAndEngineering,3 - SoftwareManagement,5 - DesktopSoftware,Rashad Rudyard Castro
Murphy Dale Berry,MDB0351,Murphy.Dale.Berry@dtaa.com,MechanicalEngineer,,2 - Executive,2 - ResearchAndEngineering,4 - Engineering,6 - TestAndEvalualtion,Sarah Regina Reyes
Edward Hasad Melton,EHM0340,Edward.Hasad.Melton@dtaa.com,AdministrativeAssistant,,2 - Executive,2 - ResearchAndEngineering,4 - Engineering,4 - MaterialsEngineering,Uriel Michael Burns
Dalton Phelan Clements,DPC1618,Dalton.Phelan.Clements@dtaa.com,Salesman,,1 - Executive,5 - SalesAndMarketing,2 - Sales,4 - RegionalSales,Freya Mara Gould
Aretha Constance Duke,ACD1174,Aretha.Constance.Duke@dtaa.com,HardwareEngineer,,2 - Executive,2 - ResearchAndEngineering,3 - SoftwareManagement,6 - EmbeddedSoftware,Eden Melodie Ballard
Marcia Galena Mendoza,MGM0539,Marcia.Galena.Mendoza@dtaa.com,TechnicalWriter,Project 38,1 - Executive,2 - ResearchAndEngineering,4 - Engineering,1 - Publications,Brenda Paloma Allison
Ina Tallulah Ayers,ITA0159,Ina.Tallulah.Ayers@dtaa.com,ProductionLineWorker,,1 - Executive,3 - Manufacturing,3 - Assembly,2 - AssemblyDept,Bradley Tyrone Nieves
Wyatt Ahmed Shannon,WAS1823,Wyatt.Ahmed.Shannon@dtaa.com,Salesman,,1 - Executive,5 - SalesAndMarketing,2 - Sales,5 - RegionalSales,Donna Erin Black
Hedda Sonya Taylor,HST0084,Hedda.Sonya.Taylor@dtaa.com,ComputerScientist,,1 - Executive,2 - ResearchAndEngineering,3 - SoftwareManagement,2 - DesktopSoftware,Shay Kitra Cash
Asher Oscar Powers,AOP1202,Asher.Oscar.Powers@dtaa.com,ElectricalEngineer,,2 - Executive,2 - ResearchAndEngineering,4 - Engineering,7 - SystemsEngineering,Amos Albert Carney
Rooney Walker Pruitt,RWP1153,Rooney.Walker.Pruitt@dtaa.com,Mathematician,,2 - Executive,2 - ResearchAndEngineering,2 - Research,2 - Lab,Harriet Cassidy Patrick
Marcia Melissa Rowland,MMR1458,Marcia.Melissa.Rowland@dtaa.com,ProductionLineWorker,,2 - Executive,3 - Manufacturing,3 - Assembly,3 - AssemblyDept,Lara Yvonne Lopez
Trevor Carl Lawrence,TCL0855,Trevor.Carl.Lawrence@dtaa.com,Salesman,,2 - Executive,5 - SalesAndMarketing,2 - Sales,1 - RegionalSales,Rae Yetta Greer
Olympia Nerea Bonner,ONB1833,Olympia.Nerea.Bonner@dtaa.com,Salesman,,1 - Executive,5 - SalesAndMarketing,2 - Sales,5 - RegionalSales,Donna Erin Black
Ivana Rosalyn Petersen,IRP1440,Ivana.Rosalyn.Petersen@dtaa.com,Technician,,1 - Executive,5 - SalesAndMarketing,3 - FieldService,3 - RegionalFieldService,Michelle Yoshi Booker
Carly Bell Witt,CBW1826,Carly.Bell.Witt@dtaa.com,Salesman,,1 - Executive,5 - SalesAndMarketing,2 - Sales,5 - RegionalSales,Donna Erin Black
Azalia Casey Castillo,ACC0950,Azalia.Casey.Castillo@dtaa.com,SoftwareEngineer,Project 9,1 - Executive,2 - ResearchAndEngineering,3 - SoftwareManagement,5 - DesktopSoftware,Rashad Rudyard Castro
Zena Angelica Duncan,ZAD1345,Zena.Angelica.Duncan@dtaa.com,Physicist,,1 - Executive,2 - ResearchAndEngineering,2 - Research,3 - Lab,Quentin Nicolas Boyle
Asher William Wheeler,AWW0718,Asher.William.Wheeler@dtaa.com,SoftwareEngineer,Project 11,2 - Executive,2 - ResearchAndEngineering,3 - SoftwareManagement,2 - DesktopSoftware,Arsenio Solomon Herrera
William Ciaran Ortega,WCO0020,William.Ciaran.Ortega@dtaa.com,HumanResourceSpecialist,Project 21,1 - Executive,1 - Adminstration,1 - Personnel,,Julian Joseph Shaw
Jeremy Kevin Mcleod,JKM1790,Jeremy.Kevin.Mcleod@dtaa.com,ProductionLineWorker,,1 - Executive,3 - Manufacturing,3 - Assembly,7 - AssemblyDept,Preston Declan Barry
Ian Lucian Mcdowell,ILM1441,Ian.Lucian.Mcdowell@dtaa.com,Technician,,1 - Executive,5 - SalesAndMarketing,3 - FieldService,3 - RegionalFieldService,Michelle Yoshi Booker
Jeanette Ima Trujillo,JIT0356,Jeanette.Ima.Trujillo@dtaa.com,Manager,,2 - Executive,3 - Manufacturing,1 - IndustrialEngineering,,Scarlett Jenette Callahan
Madonna Mary Buckner,MMB1967,Madonna.Mary.Buckner@dtaa.com,Technician,,2 - Executive,5 - SalesAndMarketing,3 - FieldService,5 - RegionalFieldService,Hamish Walker Solis
Pearl Bertha Cortez,PBC0077,Pearl.Bertha.Cortez@dtaa.com,AdministrativeAssistant,,1 - Executive,2 - ResearchAndEngineering,3 - SoftwareManagement,1 - SQA,Lars Tarik Patterson
Ferdinand Abraham Roy,FAR0102,Ferdinand.Abraham.Roy@dtaa.com,TechnicalWriter,Project 13,1 - Executive,2 - ResearchAndEngineering,4 - Engineering,1 - Publications,Brenda Paloma Allison
Wanda Callie Benson,WCB0806,Wanda.Callie.Benson@dtaa.com,Technician,,2 - Executive,2 - ResearchAndEngineering,4 - Engineering,6 - TestAndEvalualtion,Sarah Regina Reyes
Chanda Nell Harris,CNH1896,Chanda.Nell.Harris@dtaa.com,ProductionLineWorker,,2 - Executive,3 - Manufacturing,3 - Assembly,5 - AssemblyDept,Ann Christine Moreno
Inez Nyssa Callahan,INC0091,Inez.Nyssa.Callahan@dtaa.com,WebDeveloper,Project 2,1 - Executive,2 - ResearchAndEngineering,3 - SoftwareManagement,4 - WebSoftware,Christian Chaney Blevins
Carly Karly Long,CKL0652,Carly.Karly.Long@dtaa.com,Technician,,1 - Executive,5 - SalesAndMarketing,3 - FieldService,1 - RegionalFieldService,Chastity Emerald Sweet
Nicole Carissa Mendoza,NCM1243,Nicole.Carissa.Mendoza@dtaa.com,ProductionLineWorker,,2 - Executive,3 - Manufacturing,3 - Assembly,2 - AssemblyDept,Rebecca Maya Haynes
Silas Paul Hurst,SPH1244,Silas.Paul.Hurst@dtaa.com,ProductionLineWorker,,2 - Executive,3 - Manufacturing,3 - Assembly,2 - AssemblyDept,Rebecca Maya Haynes
Elizabeth Aurora Hardin,EAH1973,Elizabeth.Aurora.Hardin@dtaa.com,Technician,,2 - Executive,5 - SalesAndMarketing,3 - FieldService,5 - RegionalFieldService,Hamish Walker Solis
Ferris Kasper Horton,FKH0864,Ferris.Kasper.Horton@dtaa.com,Salesman,,2 - Executive,5 - SalesAndMarketing,2 - Sales,1 - RegionalSales,Rae Yetta Greer
Eugenia Unity Nixon,EUN1870,Eugenia.Unity.Nixon@dtaa.com,Technician,,1 - Executive,5 - SalesAndMarketing,3 - FieldService,5 - RegionalFieldService,Allegra Leila Mcclain
Meghan Morgan Colon,MMC1008,Meghan.Morgan.Colon@dtaa.com,SystemsEngineer,,1 - Executive,2 - ResearchAndEngineering,4 - Engineering,7 - SystemsEngineering,Tanner Luke Banks
Jolie Abra Travis,JAT1218,Jolie.Abra.Travis@dtaa.com,SystemsEngineer,,2 - Executive,2 - ResearchAndEngineering,4 - Engineering,7 - SystemsEngineering,Amos Albert Carney
Melodie Denise Sykes,MDS0680,Melodie.Denise.Sykes@dtaa.com,SecurityGuard,,2 - Executive,1 - Adminstration,6 - Security,1 - BuildingSecurity,Vaughan Chaney Chang
Quentin Nicolas Boyle,QNB1329,Quentin.Nicolas.Boyle@dtaa.com,LabManager,,1 - Executive,2 - ResearchAndEngineering,2 - Research,3 - Lab,Dominique Karly Charles
Jeanette Larissa Cochran,JLC0742,Jeanette.Larissa.Cochran@dtaa.com,SoftwareDeveloper,Project 25,2 - Executive,2 - ResearchAndEngineering,3 - SoftwareManagement,4 - WebSoftware,Thomas August Hammond
Emerson Griffin Mathews,EGM1222,Emerson.Griffin.Mathews@dtaa.com,ElectricalEngineer,,2 - Executive,2 - ResearchAndEngineering,4 - Engineering,8 - TestAndEvalualtion,Hollee Quynn Garrison
Nicholas Todd Vincent,NTV1777,Nicholas.Todd.Vincent@dtaa.com,Physicist,,1 - Executive,2 - ResearchAndEngineering,2 - Research,5 - Lab,Quinn Dana Bradshaw
Joshua Bradley Raymond,JBR1651,Joshua.Bradley.Raymond@dtaa.com,Technician,,1 - Executive,5 - SalesAndMarketing,3 - FieldService,4 - RegionalFieldService,Dacey Zenaida Miles
Tatyana Aimee Johnston,TAJ0023,Tatyana.Aimee.Johnston@dtaa.com,HumanResourceSpecialist,Project 18,1 - Executive,1 - Adminstration,1 - Personnel,,Julian Joseph Shaw
Ila Deborah Bishop,IDB0843,Ila.Deborah.Bishop@dtaa.com,ProductionLineWorker,,2 - Executive,3 - Manufacturing,3 - Assembly,1 - AssemblyDept,Prescott Jasper Collins
Yolanda Imelda Newton,YIN0342,Yolanda.Imelda.Newton@dtaa.com,MaterialsEngineer,,2 - Executive,2 - ResearchAndEngineering,4 - Engineering,4 - MaterialsEngineering,Uriel Michael Burns
William Zephania Bryant,WZB0733,William.Zephania.Bryant@dtaa.com,WebDeveloper,Project 25,2 - Executive,2 - ResearchAndEngineering,3 - SoftwareManagement,4 - WebSoftware,Thomas August Hammond
Whitney Moana Santos,WMS1274,Whitney.Moana.Santos@dtaa.com,Salesman,,2 - Executive,5 - SalesAndMarketing,2 - Sales,2 - RegionalSales,Chancellor Rudyard Marks
Carol Elizabeth Gomez,CEG1467,Carol.Elizabeth.Gomez@dtaa.com,ProductionLineWorker,,2 - Executive,3 - Manufacturing,3 - Assembly,3 - AssemblyDept,Lara Yvonne Lopez
Sarah Liberty Franklin,SLF1195,Sarah.Liberty.Franklin@dtaa.com,ComputerProgrammer,Project 32,2 - Executive,2 - ResearchAndEngineering,3 - SoftwareManagement,7 - WebSoftware,Jackson Timothy Sullivan
Bruce Darius Maynard,BDM1204,Bruce.Darius.Maynard@dtaa.com,SystemsEngineer,,2 - Executive,2 - ResearchAndEngineering,4 - Engineering,7 - SystemsEngineering,Amos Albert Carney
Rhonda Molly Terry,RMT0496,Rhonda.Molly.Terry@dtaa.com,ComputerProgrammer,Project 38,1 - Executive,2 - ResearchAndEngineering,3 - SoftwareManagement,2 - DesktopSoftware,Shay Kitra Cash
Zoe Ebony Henry,ZEH0685,Zoe.Ebony.Henry@dtaa.com,ITAdmin,,2 - Executive,1 - Adminstration,6 - Security,2 - ElectronicSecurity,Jessica Jeanette Cline
Colleen Lacey Cochran,CLC1425,Colleen.Lacey.Cochran@dtaa.com,Technician,,1 - Executive,5 - SalesAndMarketing,3 - FieldService,3 - RegionalFieldService,Michelle Yoshi Booker
Michael Orson Nielsen,MON0700,Michael.Orson.Nielsen@dtaa.com,Scientist,,2 - Executive,2 - ResearchAndEngineering,2 - Research,1 - Lab,Hedda Charity Velasquez
Frances Athena Hopkins,FAH0134,Frances.Athena.Hopkins@dtaa.com,Manager,,1 - Executive,3 - Manufacturing,3 - Assembly,,Omar Tyler Bailey
Heidi Uta Mitchell,HUM0973,Heidi.Uta.Mitchell@dtaa.com,ElectricalEngineer,,1 - Executive,2 - ResearchAndEngineering,3 - SoftwareManagement,6 - EmbeddedSoftware,Todd Rajah Peterson
Althea Sage Thornton,AST0328,Althea.Sage.Thornton@dtaa.com,TechnicalWriter,Project 9,2 - Executive,2 - ResearchAndEngineering,4 - Engineering,1 - Publications,Noah Kenyon Griffin
Lesley Ann Dennis,LAD0226,Lesley.Ann.Dennis@dtaa.com,Engineer,Project 13,1 - Executive,6 - PurchasingAndContracts,3 - Contracts,,Lisandra Jolene Murphy
Aphrodite Aline Collins,AAC1489,Aphrodite.Aline.Collins@dtaa.com,Salesman,,2 - Executive,5 - SalesAndMarketing,2 - Sales,3 - RegionalSales,Raymond Edward Larson
Ashely Amity Rose,AAR1793,Ashely.Amity.Rose@dtaa.com,ProductionLineWorker,,1 - Executive,3 - Manufacturing,3 - Assembly,7 - AssemblyDept,Preston Declan Barry
Piper Jane Black,PJB0886,Piper.Jane.Black@dtaa.com,Technician,,2 - Executive,5 - SalesAndMarketing,3 - FieldService,1 - RegionalFieldService,Hedda Imani Kline
Emerald Kathleen Roman,EKR0073,Emerald.Kathleen.Roman@dtaa.com,SoftwareEngineer,Project 24,1 - Executive,2 - ResearchAndEngineering,3 - SoftwareManagement,,Nicolas Hoyt Anthony
Scarlet Chanda Hicks,SCH0670,Scarlet.Chanda.Hicks@dtaa.com,Technician,Project 40,1 - Executive,5 - SalesAndMarketing,3 - FieldService,1 - RegionalFieldService,Chastity Emerald Sweet
Dominique Miranda Juarez,DMJ0222,Dominique.Miranda.Juarez@dtaa.com,Statistician,,1 - Executive,6 - PurchasingAndContracts,2 - Pricing,,Aaron Kareem Meyer
Theodore Benjamin Fowler,TBF1107,Theodore.Benjamin.Fowler@dtaa.com,Technician,,1 - Executive,5 - SalesAndMarketing,3 - FieldService,2 - RegionalFieldService,Moana Gemma Talley
Colleen Lois Lang,CLL0306,Colleen.Lois.Lang@dtaa.com,AdministrativeAssistant,,2 - Executive,2 - ResearchAndEngineering,3 - SoftwareManagement,2 - DesktopSoftware,Arsenio Solomon Herrera
Hamilton Palmer Cortez,HPC1941,Hamilton.Palmer.Cortez@dtaa.com,Salesman,,2 - Executive,5 - SalesAndMarketing,2 - Sales,5 - RegionalSales,Rhona Maite Kennedy
Guinevere April Taylor,GAT1343,Guinevere.April.Taylor@dtaa.com,Physicist,,1 - Executive,2 - ResearchAndEngineering,2 - Research,3 - Lab,Quentin Nicolas Boyle
Francis Caleb Garza,FCG0693,Francis.Caleb.Garza@dtaa.com,Physicist,,2 - Executive,2 - ResearchAndEngineering,2 - Research,1 - Lab,Hedda Charity Velasquez
Evelyn Joy Webb,EJW1544,Evelyn.Joy.Webb@dtaa.com,Technician,,2 - Executive,5 - SalesAndMarketing,3 - FieldService,3 - RegionalFieldService,Yvette Naomi Cortez
Herman Noah Doyle,HND1098,Herman.Noah.Doyle@dtaa.com,Technician,,1 - Executive,5 - SalesAndMarketing,3 - FieldService,2 - RegionalFieldService,Moana Gemma Talley
Brian Nicholas Thornton,BNT1804,Brian.Nicholas.Thornton@dtaa.com,ProductionLineWorker,,1 - Executive,3 - Manufacturing,3 - Assembly,7 - AssemblyDept,Preston Declan Barry
Nicole Zorita Leon,NZL1395,Nicole.Zorita.Leon@dtaa.com,Salesman,,1 - Executive,5 - SalesAndMarketing,2 - Sales,3 - RegionalSales,Cody Lyle Salinas
Akeem Ignatius Hester,AIH0814,Akeem.Ignatius.Hester@dtaa.com,StockroomClerk,,1 - Executive,3 - Manufacturing,3 - Assembly,3 - Stockroom,Alma Nola Tillman
Kermit Reece Crosby,KRC1348,Kermit.Reece.Crosby@dtaa.com,Mathematician,,1 - Executive,2 - ResearchAndEngineering,2 - Research,3 - Lab,Quentin Nicolas Boyle
Amal Armand Lopez,AAL1327,Amal.Armand.Lopez@dtaa.com,Technician,Project 40,2 - Executive,5 - SalesAndMarketing,3 - FieldService,2 - RegionalFieldService,Kalia Brenna Luna
Matthew Gannon Simmons,MGS1944,Matthew.Gannon.Simmons@dtaa.com,Salesman,,2 - Executive,5 - SalesAndMarketing,2 - Sales,5 - RegionalSales,Rhona Maite Kennedy
Ava Fay Nicholson,AFN0176,Ava.Fay.Nicholson@dtaa.com,Accountant,Project 18,1 - Executive,4 - Finance,2 - Payroll,,Thaddeus Jelani Garner
Chelsea Ivory Mccullough,CIM1232,Chelsea.Ivory.Mccullough@dtaa.com,MechanicalEngineer,,2 - Executive,2 - ResearchAndEngineering,4 - Engineering,8 - TestAndEvalualtion,Hollee Quynn Garrison
Oscar Tad Evans,OTE0760,Oscar.Tad.Evans@dtaa.com,MechanicalEngineer,,2 - Executive,2 - ResearchAndEngineering,4 - Engineering,2 - MechanicalEngineering,Lana Hillary Pugh
Ava Cleo Hebert,ACH1840,Ava.Cleo.Hebert@dtaa.com,Salesman,,1 - Executive,5 - SalesAndMarketing,2 - Sales,5 - RegionalSales,Donna Erin Black
Keegan Gannon Dickerson,KGD0416,Keegan.Gannon.Dickerson@dtaa.com,Salesman,,2 - Executive,5 - SalesAndMarketing,2 - Sales,1 - RegionalSales,Rae Yetta Greer
Cadman Jesse Lester,CJL0143,Cadman.Jesse.Lester@dtaa.com,MechanicalEngineer,,1 - Executive,3 - Manufacturing,2 - ManufacturingEngineering,,Iliana Maggie Cain
Calvin Nicolas Marshall,CNM0787,Calvin.Nicolas.Marshall@dtaa.com,SystemsEngineer,,2 - Executive,2 - ResearchAndEngineering,4 - Engineering,5 - SystemsEngineering,Ila Marcia Roman
Carlos Elijah Moody,CEM1385,Carlos.Elijah.Moody@dtaa.com,Salesman,,1 - Executive,5 - SalesAndMarketing,2 - Sales,3 - RegionalSales,Cody Lyle Salinas
Fuller Armando Murray,FAM0495,Fuller.Armando.Murray@dtaa.com,SoftwareEngineer,Project 13,1 - Executive,2 - ResearchAndEngineering,3 - SoftwareManagement,2 - DesktopSoftware,Shay Kitra Cash
Lavinia Idola Ballard,LIB1125,Lavinia.Idola.Ballard@dtaa.com,ITAdmin,Project 27,2 - Executive,1 - Adminstration,6 - Security,3 - ElectronicSecurity,Darrel Naida Walton
Tyrone Reece Berg,TRB1702,Tyrone.Reece.Berg@dtaa.com,ProductionLineWorker,,2 - Executive,3 - Manufacturing,3 - Assembly,4 - AssemblyDept,Flynn Malachi Hurley
Willow Odette Mckinney,WOM1587,Willow.Odette.Mckinney@dtaa.com,ProductionLineWorker,,1 - Executive,3 - Manufacturing,3 - Assembly,6 - AssemblyDept,Daniel Aquila Chandler
Elijah Russell Riggs,ERR0525,Elijah.Russell.Riggs@dtaa.com,SoftwareDeveloper,Project 24,1 - Executive,2 - ResearchAndEngineering,3 - SoftwareManagement,4 - WebSoftware,Christian Chaney Blevins
Donna Erin Black,DEB1767,Donna.Erin.Black@dtaa.com,Manager,Project 33,1 - Executive,5 - SalesAndMarketing,2 - Sales,5 - RegionalSales,Chiquita Brenna Gross
Alyssa Cherokee Brock,ACB0220,Alyssa.Cherokee.Brock@dtaa.com,PurchasingClerk,Project 1,1 - Executive,6 - PurchasingAndContracts,1 - Purchasing,,Cameron Keaton Pacheco
Lesley Kylee Butler,LKB0734,Lesley.Kylee.Butler@dtaa.com,WebDeveloper,Project 45,2 - Executive,2 - ResearchAndEngineering,3 - SoftwareManagement,4 - WebSoftware,Thomas August Hammond
Nichole Barbara Hines,NBH0488,Nichole.Barbara.Hines@dtaa.com,SoftwareQualityEngineer,Project 0,1 - Executive,2 - ResearchAndEngineering,3 - SoftwareManagement,1 - SQA,Lars Tarik Patterson
Josiah Paul Kennedy,JPK0945,Josiah.Paul.Kennedy@dtaa.com,ComputerProgrammer,Project 11,1 - Executive,2 - ResearchAndEngineering,3 - SoftwareManagement,5 - DesktopSoftware,Rashad Rudyard Castro
Jael Robin Chavez,JRC0238,Jael.Robin.Chavez@dtaa.com,Director,,2 - Executive,1 - Adminstration,2 - EmployeeRelations,,Lareina Kylie Madden
Tana Portia Orr,TPO1049,Tana.Portia.Orr@dtaa.com,ProductionLineWorker,,1 - Executive,3 - Manufacturing,3 - Assembly,4 - AssemblyDept,Evangeline Yoko Malone
